city,cityLabel,population
http://www.wikidata.org/entity/Q2837374,Lake City,6675
http://www.wikidata.org/entity/Q2838594,Ludlow,4385
http://www.wikidata.org/entity/Q7226914,Polyrrhenia,31
http://www.wikidata.org/entity/Q60,New York City,8804190
http://www.wikidata.org/entity/Q61,"Washington, D.C.",689545
http://www.wikidata.org/entity/Q62,San Francisco,873965
http://www.wikidata.org/entity/Q64,Berlin,3677472
http://www.wikidata.org/entity/Q65,Los Angeles,3898747
http://www.wikidata.org/entity/Q70,Bern,133883
http://www.wikidata.org/entity/Q71,Geneva,201818
http://www.wikidata.org/entity/Q78,Basel,177827
http://www.wikidata.org/entity/Q85,Cairo,9606916
http://www.wikidata.org/entity/Q87,Alexandria,4870000
http://www.wikidata.org/entity/Q100,Boston,675647
http://www.wikidata.org/entity/Q172,Toronto,2731571
http://www.wikidata.org/entity/Q174,São Paulo,12325232
http://www.wikidata.org/entity/Q216,Vilnius,581475
http://www.wikidata.org/entity/Q220,Rome,2872800
http://www.wikidata.org/entity/Q239,Brussels,188737
http://www.wikidata.org/entity/Q239,Brussels,188737
http://www.wikidata.org/entity/Q240,Brussels-Capital Region,1218255
http://www.wikidata.org/entity/Q240,Brussels-Capital Region,1218255
http://www.wikidata.org/entity/Q268,Poznań,546859
http://www.wikidata.org/entity/Q270,Warsaw,1860281
http://www.wikidata.org/entity/Q279,Modena,185273
http://www.wikidata.org/entity/Q288,Tours,137087
http://www.wikidata.org/entity/Q334,Singapore,5866139
http://www.wikidata.org/entity/Q350,Cambridge,123867
http://www.wikidata.org/entity/Q365,Cologne,1073096
http://www.wikidata.org/entity/Q384,Skopje,526502
http://www.wikidata.org/entity/Q385,Gdynia,245222
http://www.wikidata.org/entity/Q393,Szczecin,396168
http://www.wikidata.org/entity/Q437,Ljubljana,284293
http://www.wikidata.org/entity/Q456,Lyon,522228
http://www.wikidata.org/entity/Q459,Plovdiv,383540
http://www.wikidata.org/entity/Q472,Sofia,1383435
http://www.wikidata.org/entity/Q490,Milan,1366180
http://www.wikidata.org/entity/Q495,Turin,870952
http://www.wikidata.org/entity/Q546,Trieste,204338
http://www.wikidata.org/entity/Q580,Łódź,670642
http://www.wikidata.org/entity/Q582,Villeurbanne,152212
http://www.wikidata.org/entity/Q585,Oslo,709037
http://www.wikidata.org/entity/Q586,Bonn,331885
http://www.wikidata.org/entity/Q588,Katowice,285711
http://www.wikidata.org/entity/Q597,Lisbon,545923
http://www.wikidata.org/entity/Q598,Rzeszów,195871
http://www.wikidata.org/entity/Q612,Dubai,3331420
http://www.wikidata.org/entity/Q617,Padua,210440
http://www.wikidata.org/entity/Q628,Bergamo,120923
http://www.wikidata.org/entity/Q641,Venice,254850
http://www.wikidata.org/entity/Q647,Rennes,220488
http://www.wikidata.org/entity/Q648,Lille,236234
http://www.wikidata.org/entity/Q649,Moscow,12455682
http://www.wikidata.org/entity/Q656,Saint Petersburg,5384342
http://www.wikidata.org/entity/Q715,Heilbronn,125613
http://www.wikidata.org/entity/Q727,Amsterdam,860124
http://www.wikidata.org/entity/Q749,Groningen,202900
http://www.wikidata.org/entity/Q761,Białystok,294242
http://www.wikidata.org/entity/Q793,Zwolle,129840
http://www.wikidata.org/entity/Q807,Lausanne,139111
http://www.wikidata.org/entity/Q883,Novosibirsk,1625631
http://www.wikidata.org/entity/Q887,Yekaterinburg,1468833
http://www.wikidata.org/entity/Q891,Nizhny Novgorod,1252236
http://www.wikidata.org/entity/Q894,Samara,1169719
http://www.wikidata.org/entity/Q1461,Manila,1846513
http://www.wikidata.org/entity/Q1486,Buenos Aires,3120612
http://www.wikidata.org/entity/Q1729,Erfurt,213835
http://www.wikidata.org/entity/Q1733,Magdeburg,236188
http://www.wikidata.org/entity/Q1794,Frankfurt am Main,759224
http://www.wikidata.org/entity/Q2749,Augsburg,296478
http://www.wikidata.org/entity/Q2814,Halle (Saale),238061
http://www.wikidata.org/entity/Q2966,Heidelberg,159245
http://www.wikidata.org/entity/Q2973,Darmstadt,159631
http://www.wikidata.org/entity/Q3852,Worms,83850
http://www.wikidata.org/entity/Q3869,Marburg,76571
http://www.wikidata.org/entity/Q3898,Castrop-Rauxel,73078
http://www.wikidata.org/entity/Q4077,Görlitz,56563
http://www.wikidata.org/entity/Q4190,Passau,53093
http://www.wikidata.org/entity/Q6829,Speyer,50565
http://www.wikidata.org/entity/Q6837,Lutherstadt Wittenberg,44984
http://www.wikidata.org/entity/Q7033,Nordhausen,40563
http://www.wikidata.org/entity/Q7070,Eisenach,41806
http://www.wikidata.org/entity/Q12062,Torgau,19851
http://www.wikidata.org/entity/Q14821,Coburg,40955
http://www.wikidata.org/entity/Q14821,Coburg,40955
http://www.wikidata.org/entity/Q16087,Zeitz,27003
http://www.wikidata.org/entity/Q214164,Bellevue,151854
http://www.wikidata.org/entity/Q484870,Lutherstadt Eisleben,22404
http://www.wikidata.org/entity/Q486795,Eisfeld,7454
http://www.wikidata.org/entity/Q489147,Schmalkalden,19555
http://www.wikidata.org/entity/Q489911,Breisach,15588
http://www.wikidata.org/entity/Q494747,Guben,16377
http://www.wikidata.org/entity/Q502926,Mansfeld,8480
http://www.wikidata.org/entity/Q1075905,Inage-ku,161438
http://www.wikidata.org/entity/Q7565319,SouthPark,16534
http://www.wikidata.org/entity/Q898,Omsk,1172070
http://www.wikidata.org/entity/Q900,Kazan,1243500
http://www.wikidata.org/entity/Q911,Ufa,1115560
http://www.wikidata.org/entity/Q914,Volgograd,1004763
http://www.wikidata.org/entity/Q915,Perm,1048005
http://www.wikidata.org/entity/Q919,Krasnoyarsk,1083865
http://www.wikidata.org/entity/Q956,Beijing,21893095
http://www.wikidata.org/entity/Q2442972,Bowdon,131
http://www.wikidata.org/entity/Q2442972,Bowdon,137
http://www.wikidata.org/entity/Q2442983,Edmore,139
http://www.wikidata.org/entity/Q2442983,Edmore,182
http://www.wikidata.org/entity/Q597,Lisbon,545923
http://www.wikidata.org/entity/Q25444,Funchal,111892
http://www.wikidata.org/entity/Q36433,Porto,237591
http://www.wikidata.org/entity/Q45412,Coimbra,143396
http://www.wikidata.org/entity/Q73046,Praia da Vitória,21035
http://www.wikidata.org/entity/Q76017,Seia,24702
http://www.wikidata.org/entity/Q81139,Torres Novas,36717
http://www.wikidata.org/entity/Q83247,Braga,181494
http://www.wikidata.org/entity/Q117591,Lamego,26691
http://www.wikidata.org/entity/Q117676,Viseu,99274
http://www.wikidata.org/entity/Q126681,Sacavém,18469
http://www.wikidata.org/entity/Q159457,Faro,64560
http://www.wikidata.org/entity/Q170903,Guimarães,158124
http://www.wikidata.org/entity/Q173699,Setúbal,123496
http://www.wikidata.org/entity/Q179948,Évora,56596
http://www.wikidata.org/entity/Q188050,Marco de Canaveses,53450
http://www.wikidata.org/entity/Q189166,Amadora,175136
http://www.wikidata.org/entity/Q191135,Vila Nova de Gaia,302295
http://www.wikidata.org/entity/Q193677,Angra do Heroísmo,35402
http://www.wikidata.org/entity/Q200459,Póvoa de Varzim,63408
http://www.wikidata.org/entity/Q206933,Leiria,126897
http://www.wikidata.org/entity/Q208149,Ponta Delgada,68809
http://www.wikidata.org/entity/Q208158,Viana do Castelo,88725
http://www.wikidata.org/entity/Q213242,Barcelos,120391
http://www.wikidata.org/entity/Q213251,Beja,35854
http://www.wikidata.org/entity/Q217394,Barreiro,78764
http://www.wikidata.org/entity/Q243849,Elvas,20706
http://www.wikidata.org/entity/Q249906,Águeda,47729
http://www.wikidata.org/entity/Q273877,Santarém,62200
http://www.wikidata.org/entity/Q275689,Caldas da Rainha,51729
http://www.wikidata.org/entity/Q289852,Marinha Grande,38681
http://www.wikidata.org/entity/Q291745,Ílhavo,38598
http://www.wikidata.org/entity/Q291745,Ílhavo,40349
http://www.wikidata.org/entity/Q328015,Almada,177268
http://www.wikidata.org/entity/Q372840,Tavira,26167
http://www.wikidata.org/entity/Q372922,Sines,14238
http://www.wikidata.org/entity/Q373475,Miranda do Douro,7482
http://www.wikidata.org/entity/Q373720,Castelo Branco,56109
http://www.wikidata.org/entity/Q373813,Albufeira,44168
http://www.wikidata.org/entity/Q381337,Estarreja,26997
http://www.wikidata.org/entity/Q381340,Mealhada,20428
http://www.wikidata.org/entity/Q395919,Anadia,29150
http://www.wikidata.org/entity/Q395953,Vale de Cambra,22864
http://www.wikidata.org/entity/Q397900,Agualva-Cacém,81845
http://www.wikidata.org/entity/Q404261,Ovar,55398
http://www.wikidata.org/entity/Q405241,Oliveira do Bairro,23028
http://www.wikidata.org/entity/Q405252,Oliveira de Azeméis,68611
http://www.wikidata.org/entity/Q426945,Cantanhede,36595
http://www.wikidata.org/entity/Q426945,Cantanhede,38860
http://www.wikidata.org/entity/Q428459,Figueira da Foz,62125
http://www.wikidata.org/entity/Q454875,Amarante,56264
http://www.wikidata.org/entity/Q474039,Amora,48629
http://www.wikidata.org/entity/Q485581,Aveiro,78450
http://www.wikidata.org/entity/Q492475,Valença,14127
http://www.wikidata.org/entity/Q503856,Vila Real,51850
http://www.wikidata.org/entity/Q504580,Chaves,41243
http://www.wikidata.org/entity/Q537471,Vila Nova de Foz Côa,7312
http://www.wikidata.org/entity/Q538407,Montemor-o-Novo,17437
http://www.wikidata.org/entity/Q543542,Portimão,55614
http://www.wikidata.org/entity/Q550963,Serpa,15623
http://www.wikidata.org/entity/Q551080,Fafe,50633
http://www.wikidata.org/entity/Q551502,Mirandela,23850
http://www.wikidata.org/entity/Q551658,Vila Nova de Famalicão,133832
http://www.wikidata.org/entity/Q551662,Moura,15167
http://www.wikidata.org/entity/Q551693,Macedo de Cavaleiros,15776
http://www.wikidata.org/entity/Q551955,Vizela,23736
http://www.wikidata.org/entity/Q552011,Esposende,34254
http://www.wikidata.org/entity/Q564759,Lagoa,14442
http://www.wikidata.org/entity/Q564813,Santa Maria da Feira,139312
http://www.wikidata.org/entity/Q565312,Ribeira Grande,32112
http://www.wikidata.org/entity/Q586722,Loulé,70622
http://www.wikidata.org/entity/Q597789,Mangualde,19880
http://www.wikidata.org/entity/Q598662,Costa da Caparica,11707
http://www.wikidata.org/entity/Q599317,Gouveia,14046
http://www.wikidata.org/entity/Q604262,Valongo,93858
http://www.wikidata.org/entity/Q622817,Tomar,40677
http://www.wikidata.org/entity/Q622819,Portalegre,24930
http://www.wikidata.org/entity/Q623736,Câmara de Lobos,35666
http://www.wikidata.org/entity/Q625157,Estremoz,14318
http://www.wikidata.org/entity/Q631788,Paredes,86854
http://www.wikidata.org/entity/Q651997,Alcobaça,56693
http://www.wikidata.org/entity/Q658823,Santa Cruz,43005
http://www.wikidata.org/entity/Q686868,Trancoso,9878
http://www.wikidata.org/entity/Q693243,Machico,21828
http://www.wikidata.org/entity/Q732548,Lagos,31049
http://www.wikidata.org/entity/Q740845,Olhão,45396
http://www.wikidata.org/entity/Q749180,Silves,37126
http://www.wikidata.org/entity/Q750578,Vila Real de Santo António,19156
http://www.wikidata.org/entity/Q750594,Guarda,42541
http://www.wikidata.org/entity/Q752123,Santana,7719
http://www.wikidata.org/entity/Q757856,Valpaços,16882
http://www.wikidata.org/entity/Q757858,Peso da Régua,17131
http://www.wikidata.org/entity/Q768261,Bragança,35341
http://www.wikidata.org/entity/Q771546,Ourém,45932
http://www.wikidata.org/entity/Q909654,Stende,1550
http://www.wikidata.org/entity/Q987175,Mārupe,17796
http://www.wikidata.org/entity/Q3869,Marburg,76571
http://www.wikidata.org/entity/Q3874,Giessen,91255
http://www.wikidata.org/entity/Q3920,Lüneburg,75599
http://www.wikidata.org/entity/Q3936,Bamberg,77749
http://www.wikidata.org/entity/Q3955,Weimar,65138
http://www.wikidata.org/entity/Q4024,Frankfurt (Oder),56679
http://www.wikidata.org/entity/Q4051,Friedrichshafen,61561
http://www.wikidata.org/entity/Q4098,Greifswald,59332
http://www.wikidata.org/entity/Q4190,Passau,53093
http://www.wikidata.org/entity/Q7024,Lugano,63185
http://www.wikidata.org/entity/Q7033,Nordhausen,40563
http://www.wikidata.org/entity/Q7880,Toulouse,498003
http://www.wikidata.org/entity/Q13375,Pisa,90118
http://www.wikidata.org/entity/Q13972,Tartu,91407
http://www.wikidata.org/entity/Q19660,Bucharest,1716983
http://www.wikidata.org/entity/Q23436,Edinburgh,488050
http://www.wikidata.org/entity/Q23482,Marseille,870321
http://www.wikidata.org/entity/Q23768,Las Vegas,641903
http://www.wikidata.org/entity/Q24879,Bremen,563290
http://www.wikidata.org/entity/Q25607,St. Gallen,75833
http://www.wikidata.org/entity/Q26600,Fukuoka,1603043
http://www.wikidata.org/entity/Q34217,Oxford,152000
http://www.wikidata.org/entity/Q34600,Kyoto,1463723
http://www.wikidata.org/entity/Q36378,Fribourg,38365
http://www.wikidata.org/entity/Q39121,Leeds,789194
http://www.wikidata.org/entity/Q46400,Suceava,84308
http://www.wikidata.org/entity/Q46747,Sendai,1061177
http://www.wikidata.org/entity/Q46852,Iași,271692
http://www.wikidata.org/entity/Q49164,Amherst,39263
http://www.wikidata.org/entity/Q69041,Mendrisio,14942
http://www.wikidata.org/entity/Q69345,Neuchâtel,33475
http://www.wikidata.org/entity/Q79842,Flagstaff,76831
http://www.wikidata.org/entity/Q83404,Timișoara,250849
http://www.wikidata.org/entity/Q100188,Cluj-Napoca,286598
http://www.wikidata.org/entity/Q136690,Zababdeh,4555
http://www.wikidata.org/entity/Q168057,Craiova,234140
http://www.wikidata.org/entity/Q168866,Eskişehir,871187
http://www.wikidata.org/entity/Q192517,Boulder,97385
http://www.wikidata.org/entity/Q192517,Boulder,108090
http://www.wikidata.org/entity/Q192517,Boulder,108250
http://www.wikidata.org/entity/Q205929,Ilmenau,38521
http://www.wikidata.org/entity/Q208863,Hachiōji,575721
http://www.wikidata.org/entity/Q212381,Birzeit,4529
http://www.wikidata.org/entity/Q213154,Aberystwyth,13040
http://www.wikidata.org/entity/Q217346,Ithaca,32108
http://www.wikidata.org/entity/Q264620,Garching bei München,17300
http://www.wikidata.org/entity/Q273863,Tsukuba,246647
http://www.wikidata.org/entity/Q330007,Kunitachi,75133
http://www.wikidata.org/entity/Q484678,Berkeley,124321
http://www.wikidata.org/entity/Q653372,Higashihiroshima,197347
http://www.wikidata.org/entity/Q665868,Louvain-la-Neuve,10710
http://www.wikidata.org/entity/Q695511,College Station,93857
http://www.wikidata.org/entity/Q695511,College Station,100050
http://www.wikidata.org/entity/Q695511,College Station,120511
http://www.wikidata.org/entity/Q747362,Tsuru,30193
http://www.wikidata.org/entity/Q755420,Athens,21342
http://www.wikidata.org/entity/Q755420,Athens,23832
http://www.wikidata.org/entity/Q755420,Athens,23849
http://www.wikidata.org/entity/Q1075859,Mihama-ku,149572
http://www.wikidata.org/entity/Q1023764,Iecava,5446
http://www.wikidata.org/entity/Q2442995,Lawton,15
http://www.wikidata.org/entity/Q2442995,Lawton,30
http://www.wikidata.org/entity/Q2443002,Walcott,235
http://www.wikidata.org/entity/Q2443002,Walcott,262
http://www.wikidata.org/entity/Q2443011,Springbrook,27
http://www.wikidata.org/entity/Q2443011,Springbrook,37
http://www.wikidata.org/entity/Q2443019,Otis,282
http://www.wikidata.org/entity/Q2443019,Otis,296
http://www.wikidata.org/entity/Q2443021,Colfax,121
http://www.wikidata.org/entity/Q2443021,Colfax,172
http://www.wikidata.org/entity/Q2443025,Robinson,183
http://www.wikidata.org/entity/Q2443025,Robinson,234
http://www.wikidata.org/entity/Q2443034,Sherwood,194
http://www.wikidata.org/entity/Q2443034,Sherwood,242
http://www.wikidata.org/entity/Q2443044,Selfridge,127
http://www.wikidata.org/entity/Q2443044,Selfridge,160
http://www.wikidata.org/entity/Q2443046,Parkers Crossroads,284
http://www.wikidata.org/entity/Q2443046,Parkers Crossroads,330
http://www.wikidata.org/entity/Q2443055,Belfield,800
http://www.wikidata.org/entity/Q2443055,Belfield,996
http://www.wikidata.org/entity/Q2443065,Havana,67
http://www.wikidata.org/entity/Q2443065,Havana,71
http://www.wikidata.org/entity/Q2443078,Hamilton,46
http://www.wikidata.org/entity/Q2443078,Hamilton,61
http://www.wikidata.org/entity/Q2443088,St. John,322
http://www.wikidata.org/entity/Q2443088,St. John,341
http://www.wikidata.org/entity/Q2443095,Lidgerwood,600
http://www.wikidata.org/entity/Q2443095,Lidgerwood,652
http://www.wikidata.org/entity/Q2443107,Rolette,484
http://www.wikidata.org/entity/Q2443107,Rolette,594
http://www.wikidata.org/entity/Q2443384,Winder,12451
http://www.wikidata.org/entity/Q2443384,Winder,14099
http://www.wikidata.org/entity/Q2443384,Winder,18338
http://www.wikidata.org/entity/Q2443478,Canton City,31
http://www.wikidata.org/entity/Q2443478,Canton City,45
http://www.wikidata.org/entity/Q2443498,White Earth,80
http://www.wikidata.org/entity/Q2443498,White Earth,100
http://www.wikidata.org/entity/Q2443508,Tolna,136
http://www.wikidata.org/entity/Q2443508,Tolna,166
http://www.wikidata.org/entity/Q2443530,St. Thomas,323
http://www.wikidata.org/entity/Q2443530,St. Thomas,331
http://www.wikidata.org/entity/Q2443539,Pekin,70
http://www.wikidata.org/entity/Q2443539,Pekin,75
http://www.wikidata.org/entity/Q2443547,Neche,344
http://www.wikidata.org/entity/Q2443547,Neche,371
http://www.wikidata.org/entity/Q2443556,Drayton,757
http://www.wikidata.org/entity/Q2443556,Drayton,824
http://www.wikidata.org/entity/Q2443737,Mount Zion,1696
http://www.wikidata.org/entity/Q2443737,Mount Zion,1766
http://www.wikidata.org/entity/Q2443901,Plainview,2060
http://www.wikidata.org/entity/Q2443901,Plainview,2125
http://www.wikidata.org/entity/Q2444021,Partridge,209
http://www.wikidata.org/entity/Q2444021,Partridge,248
http://www.wikidata.org/entity/Q2444199,Santa Claus,165
http://www.wikidata.org/entity/Q2444199,Santa Claus,204
http://www.wikidata.org/entity/Q2444373,Dawson,61
http://www.wikidata.org/entity/Q2444373,Dawson,74
http://www.wikidata.org/entity/Q2444384,Zeeland,82
http://www.wikidata.org/entity/Q2444396,Pick City,123
http://www.wikidata.org/entity/Q2444406,Golden Valley,182
http://www.wikidata.org/entity/Q2444406,Golden Valley,191
http://www.wikidata.org/entity/Q2444930,Colusa,6411
http://www.wikidata.org/entity/Q2445485,Collegedale,8282
http://www.wikidata.org/entity/Q2445485,Collegedale,10729
http://www.wikidata.org/entity/Q2445485,Collegedale,11109
http://www.wikidata.org/entity/Q2445658,Formoso,93
http://www.wikidata.org/entity/Q2445658,Formoso,94
http://www.wikidata.org/entity/Q2445926,Pettibone,60
http://www.wikidata.org/entity/Q2445926,Pettibone,70
http://www.wikidata.org/entity/Q2445937,Jud,65
http://www.wikidata.org/entity/Q2445937,Jud,72
http://www.wikidata.org/entity/Q2445945,Binford,170
http://www.wikidata.org/entity/Q2445945,Binford,183
http://www.wikidata.org/entity/Q2445954,Hannaford,126
http://www.wikidata.org/entity/Q2445954,Hannaford,131
http://www.wikidata.org/entity/Q2445962,Edgeley,563
http://www.wikidata.org/entity/Q2445962,Edgeley,585
http://www.wikidata.org/entity/Q2445970,Tuttle,60
http://www.wikidata.org/entity/Q2445970,Tuttle,80
http://www.wikidata.org/entity/Q2446536,Shidler,328
http://www.wikidata.org/entity/Q2446536,Shidler,441
http://www.wikidata.org/entity/Q2446778,Max,331
http://www.wikidata.org/entity/Q2446778,Max,334
http://www.wikidata.org/entity/Q2447003,Kindred,692
http://www.wikidata.org/entity/Q2447003,Kindred,889
http://www.wikidata.org/entity/Q2447016,Fullerton,54
http://www.wikidata.org/entity/Q2447016,Fullerton,62
http://www.wikidata.org/entity/Q2447026,Elgin,543
http://www.wikidata.org/entity/Q2447026,Elgin,642
http://www.wikidata.org/entity/Q2447038,Glenfield,91
http://www.wikidata.org/entity/Q2447038,Glenfield,94
http://www.wikidata.org/entity/Q2447047,Oxbow,305
http://www.wikidata.org/entity/Q2447047,Oxbow,381
http://www.wikidata.org/entity/Q2447055,Lignite,141
http://www.wikidata.org/entity/Q2447055,Lignite,155
http://www.wikidata.org/entity/Q2447063,Harwood,718
http://www.wikidata.org/entity/Q2447063,Harwood,794
http://www.wikidata.org/entity/Q2447072,Briarwood,57
http://www.wikidata.org/entity/Q2447072,Briarwood,73
http://www.wikidata.org/entity/Q15760,Novorossiysk,273278
http://www.wikidata.org/entity/Q15767,Armavir,190709
http://www.wikidata.org/entity/Q16552,San Diego,1386932
http://www.wikidata.org/entity/Q16553,San Jose,1013240
http://www.wikidata.org/entity/Q16554,Denver,715522
http://www.wikidata.org/entity/Q16555,Houston,2304580
http://www.wikidata.org/entity/Q16556,Phoenix,1608139
http://www.wikidata.org/entity/Q16557,Dallas,1304379
http://www.wikidata.org/entity/Q16558,Fort Worth,918915
http://www.wikidata.org/entity/Q16559,Austin,961855
http://www.wikidata.org/entity/Q16562,El Paso,678815
http://www.wikidata.org/entity/Q16563,Memphis,633104
http://www.wikidata.org/entity/Q16565,Charlotte,874579
http://www.wikidata.org/entity/Q16567,Columbus,905748
http://www.wikidata.org/entity/Q16568,Jacksonville,949611
http://www.wikidata.org/entity/Q16572,Guangzhou,18676605
http://www.wikidata.org/entity/Q16666,Nanjing,9314685
http://www.wikidata.org/entity/Q16739,Long Beach,466742
http://www.wikidata.org/entity/Q16868,Laredo,255205
http://www.wikidata.org/entity/Q16910,Los Ángeles,143023
http://www.wikidata.org/entity/Q16959,Ürümqi,4054369
http://www.wikidata.org/entity/Q17042,Oakland,440646
http://www.wikidata.org/entity/Q17139,Akita,302984
http://www.wikidata.org/entity/Q17151,Thessaloniki,315196
http://www.wikidata.org/entity/Q17943,Arlington,394266
http://www.wikidata.org/entity/Q18013,Sacramento,524943
http://www.wikidata.org/entity/Q18094,Honolulu,350964
http://www.wikidata.org/entity/Q18125,Manchester,547627
http://www.wikidata.org/entity/Q18383,Providence,178042
http://www.wikidata.org/entity/Q18383,Providence,190934
http://www.wikidata.org/entity/Q18575,Tucson,520116
http://www.wikidata.org/entity/Q18575,Tucson,542629
http://www.wikidata.org/entity/Q18780,Likasi,422535
http://www.wikidata.org/entity/Q18808,Pyongyang,2863000
http://www.wikidata.org/entity/Q19157,Pervouralsk,123655
http://www.wikidata.org/entity/Q19313,Barysaw,137703
http://www.wikidata.org/entity/Q19316,Biên Hòa,1104000
http://www.wikidata.org/entity/Q19491,Nha Trang,392279
http://www.wikidata.org/entity/Q19660,Bucharest,1716983
http://www.wikidata.org/entity/Q19689,Tirana,418495
http://www.wikidata.org/entity/Q20714,Suwon,1234300
http://www.wikidata.org/entity/Q20921,Daejeon,1475221
http://www.wikidata.org/entity/Q20927,Daegu,2444412
http://www.wikidata.org/entity/Q20929,Sejong,204088
http://www.wikidata.org/entity/Q20929,Sejong,312374
http://www.wikidata.org/entity/Q21194,Vũng Tàu,235606
http://www.wikidata.org/entity/Q21194,Vũng Tàu,327000
http://www.wikidata.org/entity/Q21194,Vũng Tàu,357124
http://www.wikidata.org/entity/Q21197,Chișinău,639000
http://www.wikidata.org/entity/Q22595,Aurora,171782
http://www.wikidata.org/entity/Q22595,Aurora,180542
http://www.wikidata.org/entity/Q22595,Aurora,197899
http://www.wikidata.org/entity/Q22690,Metz,118489
http://www.wikidata.org/entity/Q23025,Red Deer,100418
http://www.wikidata.org/entity/Q23025,Red Deer,100844
http://www.wikidata.org/entity/Q23044,San Rafael,118009
http://www.wikidata.org/entity/Q23051,Swansea,245508
http://www.wikidata.org/entity/Q23154,Bristol,567111
http://www.wikidata.org/entity/Q23185,Mytishchi,211606
http://www.wikidata.org/entity/Q23197,Nashville,668347
http://www.wikidata.org/entity/Q23430,Ulaanbaatar,1396288
http://www.wikidata.org/entity/Q23436,Edinburgh,488050
http://www.wikidata.org/entity/Q23438,Ashgabat,828100
http://www.wikidata.org/entity/Q23443,Provo,115162
http://www.wikidata.org/entity/Q23482,Marseille,870321
http://www.wikidata.org/entity/Q23551,Mérida,248192
http://www.wikidata.org/entity/Q23556,Atlanta,498715
http://www.wikidata.org/entity/Q23564,Podgorica,150977
http://www.wikidata.org/entity/Q23661,Wellington,418500
http://www.wikidata.org/entity/Q23768,Las Vegas,641903
http://www.wikidata.org/entity/Q24603,Independence,123011
http://www.wikidata.org/entity/Q24639,Vancouver,631486
http://www.wikidata.org/entity/Q24826,Liverpool,513441
http://www.wikidata.org/entity/Q24861,Albany,99224
http://www.wikidata.org/entity/Q24879,Bremen,563290
http://www.wikidata.org/entity/Q25262,Cà Mau,315270
http://www.wikidata.org/entity/Q25270,Prishtina,198897
http://www.wikidata.org/entity/Q25281,Da Lat,406105
http://www.wikidata.org/entity/Q25282,Da Nang,1230847
http://www.wikidata.org/entity/Q25287,Gothenburg,607882
http://www.wikidata.org/entity/Q25315,Phan Thiết,205333
http://www.wikidata.org/entity/Q25319,Aarhus,269022
http://www.wikidata.org/entity/Q25331,Odense,176683
http://www.wikidata.org/entity/Q25409,Košice,229040
http://www.wikidata.org/entity/Q25410,Aalborg,113417
http://www.wikidata.org/entity/Q25411,Helsingborg,113828
http://www.wikidata.org/entity/Q25412,Västerås,128660
http://www.wikidata.org/entity/Q25413,Linköping,115682
http://www.wikidata.org/entity/Q25444,Funchal,111892
http://www.wikidata.org/entity/Q25475,Batumi,169095
http://www.wikidata.org/entity/Q25732,Örebro,126604
http://www.wikidata.org/entity/Q25804,Trondheim,194860
http://www.wikidata.org/entity/Q26101,Kasugai,306449
http://www.wikidata.org/entity/Q26134,Nabatieh,120000
http://www.wikidata.org/entity/Q26155,Jounieh,102221
http://www.wikidata.org/entity/Q26323,Jieyang,6089400
http://www.wikidata.org/entity/Q26406,Akashi,299699
http://www.wikidata.org/entity/Q26410,Yokkaichi,310263
http://www.wikidata.org/entity/Q26418,Hakodate,251891
http://www.wikidata.org/entity/Q26430,Tilburg,221947
http://www.wikidata.org/entity/Q2447080,Gascoyne,16
http://www.wikidata.org/entity/Q2447080,Gascoyne,21
http://www.wikidata.org/entity/Q2447090,Grace City,53
http://www.wikidata.org/entity/Q2447090,Grace City,63
http://www.wikidata.org/entity/Q2447100,Hannah,8
http://www.wikidata.org/entity/Q2447100,Hannah,15
http://www.wikidata.org/entity/Q2447116,Fortuna,22
http://www.wikidata.org/entity/Q2447116,Fortuna,30
http://www.wikidata.org/entity/Q2447126,Davenport,252
http://www.wikidata.org/entity/Q2447126,Davenport,256
http://www.wikidata.org/entity/Q2447136,Ayr,11
http://www.wikidata.org/entity/Q2447136,Ayr,17
http://www.wikidata.org/entity/Q2447149,Golva,61
http://www.wikidata.org/entity/Q2447149,Golva,84
http://www.wikidata.org/entity/Q2447168,Halliday,188
http://www.wikidata.org/entity/Q2447168,Halliday,241
http://www.wikidata.org/entity/Q2447178,Mapleton,762
http://www.wikidata.org/entity/Q2447178,Mapleton,1320
http://www.wikidata.org/entity/Q2447189,Hunter,261
http://www.wikidata.org/entity/Q2447189,Hunter,332
http://www.wikidata.org/entity/Q2447198,Arthur,328
http://www.wikidata.org/entity/Q2447198,Arthur,337
http://www.wikidata.org/entity/Q2447209,Coleharbor,59
http://www.wikidata.org/entity/Q2447209,Coleharbor,79
http://www.wikidata.org/entity/Q2447220,Calvin,15
http://www.wikidata.org/entity/Q2447220,Calvin,20
http://www.wikidata.org/entity/Q2448225,New Martinsville,5204
http://www.wikidata.org/entity/Q2448225,New Martinsville,5366
http://www.wikidata.org/entity/Q2449319,Friendsville,896
http://www.wikidata.org/entity/Q2449319,Friendsville,913
http://www.wikidata.org/entity/Q2449876,River Bluff,402
http://www.wikidata.org/entity/Q2449876,River Bluff,403
http://www.wikidata.org/entity/Q2449876,River Bluff,436
http://www.wikidata.org/entity/Q2450077,Harrah,5095
http://www.wikidata.org/entity/Q2450077,Harrah,6245
http://www.wikidata.org/entity/Q2451171,Cotton Plant,529
http://www.wikidata.org/entity/Q2451171,Cotton Plant,649
http://www.wikidata.org/entity/Q2451273,Bardwell,714
